Date,Pref,Positive,Inpatient,Discharged,Unconfirmed
2021/6/9,Yamanashi,18,186,1521,0
2021/6/10,Yamanashi,32,199,1526,0
2021/6/11,Yamanashi,40,220,1537,0
2021/6/12,Yamanashi,15,220,1537,0
2021/6/13,Yamanashi,9,220,1537,0
2021/6/14,Yamanashi,7,249,1572,0
2021/6/15,Yamanashi,14,240,1588,0
2021/6/16,Yamanashi,6,222,1620,0
2021/6/17,Yamanashi,13,208,1640,0
2021/6/18,Yamanashi,35,202,1659,0
2021/6/19,Yamanashi,46,202,1659,0
2021/6/20,Yamanashi,19,202,1659,0
2021/6/21,Yamanashi,24,221,1740,0
2021/6/22,Yamanashi,14,221,1764,0
2021/6/23,Yamanashi,17,218,1780,0
2021/6/24,Yamanashi,23,227,1788,0
2021/6/25,Yamanashi,14,222,1816,0
2021/6/26,Yamanashi,12,222,1816,0
2021/6/27,Yamanashi,2,222,1816,0
2021/6/28,Yamanashi,6,159,1908,1
2021/6/29,Yamanashi,4,140,1933,1
2021/6/30,Yamanashi,4,120,1957,1
2021/7/1,Yamanashi,5,97,1984,1
2021/7/2,Yamanashi,7,82,2004,1
2021/7/3,Yamanashi,11,82,2004,1
2021/7/4,Yamanashi,0,82,2004,1
2021/7/5,Yamanashi,1,60,2044,1
2021/7/6,Yamanashi,10,51,2053,0
2021/7/7,Yamanashi,4,54,2060,0
2021/7/8,Yamanashi,5,55,2063,0
2021/7/9,Yamanashi,9,51,2072,0
2021/7/10,Yamanashi,3,51,2072,0
2021/7/11,Yamanashi,4,51,2072,0
2021/7/12,Yamanashi,11,49,2090,0
2021/7/13,Yamanashi,2,56,2094,0
2021/7/14,Yamanashi,2,55,2097,0
2021/7/15,Yamanashi,1,51,2103,0
2021/7/16,Yamanashi,5,47,2108,0
2021/7/17,Yamanashi,3,47,2108,0
2021/7/18,Yamanashi,3,47,2108,0
2021/7/19,Yamanashi,3,43,2123,0
2021/7/20,Yamanashi,7,38,2131,0
2021/7/21,Yamanashi,7,37,2139,0
2021/7/22,Yamanashi,14,37,2139,0
2021/7/23,Yamanashi,14,47,2150,0
2021/7/24,Yamanashi,12,47,2150,0
2021/7/25,Yamanashi,24,47,2150,0
2021/7/26,Yamanashi,11,86,2161,0
2021/7/27,Yamanashi,23,90,2168,0
2021/7/28,Yamanashi,23,111,2170,0
2021/7/29,Yamanashi,28,123,2181,0
2021/7/30,Yamanashi,31,147,2185,0
2021/7/31,Yamanashi,30,147,2185,0
2021/8/1,Yamanashi,43,147,2185,0
2021/8/2,Yamanashi,46,219,2218,1
2021/8/3,Yamanashi,47,251,2232,1
2021/8/4,Yamanashi,49,281,2250,2
2021/8/5,Yamanashi,67,306,2274,2
2021/8/6,Yamanashi,73,357,2293,5
2021/8/7,Yamanashi,79,357,2293,5
2021/8/8,Yamanashi,44,357,2293,5
2021/8/9,Yamanashi,37,357,2293,5
2021/8/10,Yamanashi,38,456,2424,2
2021/8/11,Yamanashi,54,457,2461,2
2021/8/12,Yamanashi,66,467,2503,0
2021/8/13,Yamanashi,73,477,2560,2
2021/8/14,Yamanashi,83,477,2560,2
2021/8/15,Yamanashi,63,477,2560,2
2021/8/16,Yamanashi,56,523,2736,6
2021/8/17,Yamanashi,89,533,2782,6
2021/8/18,Yamanashi,93,572,2833,7
2021/8/19,Yamanashi,84,607,2891,7
2021/8/20,Yamanashi,103,639,2943,7
2021/8/21,Yamanashi,87,639,2943,7
2021/8/22,Yamanashi,87,639,2943,7
2021/8/23,Yamanashi,58,709,3145,3
2021/8/24,Yamanashi,86,692,3219,2
2021/8/25,Yamanashi,85,716,3281,2
2021/8/26,Yamanashi,72,712,3371,3
2021/8/27,Yamanashi,76,697,3458,3
2021/8/28,Yamanashi,77,697,3458,3
2021/8/29,Yamanashi,48,697,3458,3
2021/8/30,Yamanashi,45,683,3671,3
2021/8/31,Yamanashi,72,627,3773,4
2021/9/1,Yamanashi,43,637,3836,5
2021/9/2,Yamanashi,46,599,3917,5
2021/9/3,Yamanashi,41,578,3985,6
2021/9/4,Yamanashi,47,578,3985,6
2021/9/5,Yamanashi,30,578,3985,6
2021/9/6,Yamanashi,27,463,4214,5
2021/9/7,Yamanashi,41,430,4273,4
2021/9/8,Yamanashi,36,408,4335,3
2021/9/9,Yamanashi,31,389,4389,2
2021/9/10,Yamanashi,21,362,4448,3
2021/9/11,Yamanashi,11,362,4448,3
2021/9/12,Yamanashi,19,362,4448,3
2021/9/13,Yamanashi,24,286,4580,1
2021/9/14,Yamanashi,29,246,4637,1
2021/9/15,Yamanashi,26,245,4660,1
2021/9/16,Yamanashi,14,211,4708,1
2021/9/17,Yamanashi,10,190,4739,1
2021/9/18,Yamanashi,13,190,4739,1
2021/9/19,Yamanashi,5,190,4739,1
2021/9/20,Yamanashi,5,190,4739,1
2021/9/21,Yamanashi,9,119,4844,0
2021/9/22,Yamanashi,20,102,4867,0
2021/9/23,Yamanashi,15,102,4867,0
2021/9/24,Yamanashi,15,102,4903,0
2021/9/25,Yamanashi,36,102,4903,0
2021/9/26,Yamanashi,19,102,4903,0
2021/9/27,Yamanashi,4,137,4927,0
2021/9/28,Yamanashi,16,120,4948,0
2021/9/29,Yamanashi,2,118,4959,0
2021/9/30,Yamanashi,6,114,4966,0
2021/10/1,Yamanashi,6,107,4978,0
2021/10/2,Yamanashi,9,107,4978,0
2021/10/3,Yamanashi,2,107,4978,0
2021/10/4,Yamanashi,1,72,5028,0
2021/10/5,Yamanashi,2,54,5047,0
2021/10/6,Yamanashi,3,34,5068,0
2021/10/7,Yamanashi,1,35,5070,0
2021/10/8,Yamanashi,2,31,5075,0
2021/10/9,Yamanashi,0,31,5075,0
2021/10/10,Yamanashi,0,31,5075,0
2021/10/11,Yamanashi,0,18,5094,0
2021/10/12,Yamanashi,5,10,5102,0
2021/10/13,Yamanashi,0,10,5103,1
2021/10/14,Yamanashi,0,5,5108,1
2021/10/15,Yamanashi,3,8,5108,1
2021/10/16,Yamanashi,0,8,5108,1
2021/10/17,Yamanashi,2,8,5108,1
2021/10/18,Yamanashi,0,8,5110,1
2021/10/19,Yamanashi,3,7,5112,0
2021/10/20,Yamanashi,1,8,5113,0
2021/10/21,Yamanashi,0,7,5114,0
2021/10/22,Yamanashi,0,6,5115,0
2021/10/23,Yamanashi,1,6,5115,0
2021/10/24,Yamanashi,2,6,5115,0
2021/10/25,Yamanashi,0,9,5116,0
2021/10/26,Yamanashi,1,9,5116,0
2021/10/27,Yamanashi,0,7,5118,0
2021/10/28,Yamanashi,1,8,5118,0
2021/10/29,Yamanashi,0,5,5121,0
2021/10/30,Yamanashi,0,5,5121,0
2021/10/31,Yamanashi,0,5,5121,0
2021/11/1,Yamanashi,0,1,5125,0
2021/11/2,Yamanashi,0,1,5125,0
2021/11/3,Yamanashi,1,1,5125,0
2021/11/4,Yamanashi,0,0,5126,0
2021/11/5,Yamanashi,0,0,5126,0
2021/11/6,Yamanashi,0,0,5126,0
2021/11/7,Yamanashi,0,0,5126,0
2021/11/8,Yamanashi,0,0,5126,0
2021/11/9,Yamanashi,0,0,5126,0
2021/11/10,Yamanashi,0,0,5126,0
2021/11/11,Yamanashi,0,0,5126,0
2021/11/12,Yamanashi,1,0,5126,0
2021/11/13,Yamanashi,0,0,5126,0
2021/11/14,Yamanashi,0,0,5126,0
2021/11/15,Yamanashi,0,0,5126,0
2021/11/16,Yamanashi,0,0,5126,0
2021/11/17,Yamanashi,0,0,5126,0
2021/11/18,Yamanashi,0,0,5126,0
2021/11/19,Yamanashi,0,0,5126,0
2021/11/20,Yamanashi,0,0,5126,0
2021/11/21,Yamanashi,0,0,5126,0
2021/11/22,Yamanashi,0,0,5126,0
2021/11/23,Yamanashi,1,0,5126,0
2021/11/24,Yamanashi,0,1,5126,0
2021/11/25,Yamanashi,0,1,5126,0
2021/11/26,Yamanashi,0,0,5127,0
2021/11/27,Yamanashi,0,0,5127,0
2021/11/28,Yamanashi,0,0,5127,0
2021/11/29,Yamanashi,0,0,5127,0
2021/11/30,Yamanashi,0,0,5127,0
2021/12/1,Yamanashi,0,0,5127,0
2021/12/2,Yamanashi,0,0,5127,0
2021/12/3,Yamanashi,0,0,5127,0
2021/12/4,Yamanashi,0,0,5127,0
2021/12/5,Yamanashi,0,0,5127,0
2021/12/6,Yamanashi,0,0,5127,0
2021/12/7,Yamanashi,0,0,5127,0
2021/12/8,Yamanashi,1,0,5127,0
2021/12/9,Yamanashi,0,1,5127,0
2021/12/10,Yamanashi,0,1,5127,0
2021/12/11,Yamanashi,0,1,5127,0
2021/12/12,Yamanashi,0,1,5127,0
2021/12/13,Yamanashi,0,1,5127,0
2021/12/14,Yamanashi,0,1,5127,0
2021/12/15,Yamanashi,2,1,5128,0
2021/12/16,Yamanashi,0,2,5128,0
2021/12/17,Yamanashi,1,2,5128,0
2021/12/18,Yamanashi,0,2,5128,0
2021/12/19,Yamanashi,0,2,5128,0
2021/12/20,Yamanashi,0,3,5128,0
2021/12/21,Yamanashi,0,3,5128,0
2021/12/22,Yamanashi,9,3,5128,0
2021/12/23,Yamanashi,5,2,5129,0
2021/12/24,Yamanashi,6,3,5129,0
2021/12/25,Yamanashi,3,3,5129,0
2021/12/26,Yamanashi,0,3,5129,0
2021/12/27,Yamanashi,0,2,5130,0
2021/12/28,Yamanashi,4,0,5132,0
2021/12/29,Yamanashi,6,0,5132,0
2021/12/30,Yamanashi,1,0,5132,0
2021/12/31,Yamanashi,0,0,5132,0
2022/1/1,Yamanashi,1,0,5132,0
2022/1/2,Yamanashi,0,0,5132,0
2022/1/3,Yamanashi,1,0,5132,0
2022/1/4,Yamanashi,1,5,5132,0
2022/1/5,Yamanashi,7,9,5132,0
2022/1/6,Yamanashi,19,16,5132,0
2022/1/7,Yamanashi,24,42,5134,0
2022/1/8,Yamanashi,25,42,5134,0
2022/1/9,Yamanashi,15,42,5134,0
2022/1/10,Yamanashi,34,42,5134,0
2022/1/11,Yamanashi,23,140,5136,1
2022/1/12,Yamanashi,40,163,5139,4
2022/1/13,Yamanashi,66,205,5143,4
2022/1/14,Yamanashi,104,285,5150,5
2022/1/15,Yamanashi,117,285,5150,5
2022/1/16,Yamanashi,80,285,5150,5
2022/1/17,Yamanashi,88,529,5215,5
2022/1/18,Yamanashi,150,573,5249,5
2022/1/19,Yamanashi,139,713,5263,6
2022/1/20,Yamanashi,161,807,5302,4
2022/1/21,Yamanashi,122,938,5351,4
2022/1/22,Yamanashi,161,938,5351,4
2022/1/23,Yamanashi,158,938,5351,4
2022/1/24,Yamanashi,155,1156,5650,5
2022/1/25,Yamanashi,315,1185,5745,5
2022/1/26,Yamanashi,292,1462,5838,5
2022/1/27,Yamanashi,461,1748,5924,5
2022/1/28,Yamanashi,348,2054,6051,2
2022/1/29,Yamanashi,400,2054,6051,2
2022/1/30,Yamanashi,264,2054,6051,2
2022/1/31,Yamanashi,217,2682,6412,6
2022/2/1,Yamanashi,353,2552,6739,6
2022/2/2,Yamanashi,329,2697,6931,6
2022/2/3,Yamanashi,296,2748,7247,8
2022/2/4,Yamanashi,265,2856,7440,11
2022/2/5,Yamanashi,320,2856,7440,11
2022/2/6,Yamanashi,174,2856,7440,11
2022/2/7,Yamanashi,242,2381,8679,6
2022/2/8,Yamanashi,286,2164,9081,6
2022/2/9,Yamanashi,302,2180,9350,7
2022/2/10,Yamanashi,263,2245,9586,6
2022/2/11,Yamanashi,312,2245,9586,6
2022/2/12,Yamanashi,130,2245,9586,6
2022/2/13,Yamanashi,264,2245,9586,6
2022/2/14,Yamanashi,190,2203,10609,6
2022/2/15,Yamanashi,358,2031,10969,4
2022/2/16,Yamanashi,445,2176,11220,4
2022/2/17,Yamanashi,383,2346,11453,4
2022/2/18,Yamanashi,340,2399,11796,6
2022/2/19,Yamanashi,299,2399,11796,6
2022/2/20,Yamanashi,254,2399,11796,6
2022/2/21,Yamanashi,164,2403,12597,13
2022/2/22,Yamanashi,298,2329,12827,13
2022/2/23,Yamanashi,313,2329,12827,13
2022/2/24,Yamanashi,202,2434,13355,13
2022/2/25,Yamanashi,261,2384,13589,15
2022/2/26,Yamanashi,296,2384,13589,15
2022/2/27,Yamanashi,176,2384,13589,15
2022/2/28,Yamanashi,135,2238,14449,7
2022/3/1,Yamanashi,236,2114,14687,7
2022/3/2,Yamanashi,276,2162,14893,13
2022/3/3,Yamanashi,266,2086,15245,13
2022/3/4,Yamanashi,226,2048,15544,14
2022/3/5,Yamanashi,234,2048,15544,14
2022/3/6,Yamanashi,174,2048,15544,14
2022/3/7,Yamanashi,124,1721,16450,14
2022/3/8,Yamanashi,212,1641,16655,13
2022/3/9,Yamanashi,264,1661,16863,17
2022/3/10,Yamanashi,258,1751,17065,15
2022/3/11,Yamanashi,235,1746,17282,12
2022/3/12,Yamanashi,244,1746,17282,12
2022/3/13,Yamanashi,216,1746,17282,12
2022/3/14,Yamanashi,126,1707,17973,7
2022/3/15,Yamanashi,227,1662,18161,5
2022/3/16,Yamanashi,232,1684,18366,5
2022/3/17,Yamanashi,240,1723,18569,3
2022/3/18,Yamanashi,191,1706,18816,5
2022/3/19,Yamanashi,193,1706,18816,5
2022/3/20,Yamanashi,171,1706,18816,5
2022/3/21,Yamanashi,134,1706,18816,5
2022/3/22,Yamanashi,87,1508,19680,6
2022/3/23,Yamanashi,225,1379,19881,6
2022/3/24,Yamanashi,184,1389,20097,6
2022/3/25,Yamanashi,227,1376,20312,6
2022/3/26,Yamanashi,224,1376,20312,6
2022/3/27,Yamanashi,197,1376,20312,6
2022/3/28,Yamanashi,153,1446,20872,1
2022/3/29,Yamanashi,317,1417,21033,3
2022/3/30,Yamanashi,293,1655,21110,2
2022/3/31,Yamanashi,295,1753,21312,2
2022/4/1,Yamanashi,292,1799,21525,6
2022/4/2,Yamanashi,231,1799,21525,6
2022/4/3,Yamanashi,164,1799,21525,6
2022/4/4,Yamanashi,124,1946,22116,7
2022/4/5,Yamanashi,297,1862,22343,7
2022/4/6,Yamanashi,253,1867,22550,7
2022/4/7,Yamanashi,237,1859,22811,9
2022/4/8,Yamanashi,234,1851,23074,10
2022/4/9,Yamanashi,259,1851,23074,10
2022/4/10,Yamanashi,200,1851,23074,10
2022/4/11,Yamanashi,148,1721,23883,8
2022/4/12,Yamanashi,252,1660,24086,10
2022/4/13,Yamanashi,258,1760,24272,11
2022/4/14,Yamanashi,218,1801,24462,10
2022/4/15,Yamanashi,151,1763,24705,12
2022/4/16,Yamanashi,166,1763,24705,12
2022/4/17,Yamanashi,141,1763,24705,12
2022/4/18,Yamanashi,92,1619,25298,9
2022/4/19,Yamanashi,171,1492,25493,8
2022/4/20,Yamanashi,154,1448,25700,7
2022/4/21,Yamanashi,176,1377,25942,4
2022/4/22,Yamanashi,136,1309,26152,4
2022/4/23,Yamanashi,162,1309,26152,4
2022/4/24,Yamanashi,146,1309,26152,4
2022/4/25,Yamanashi,90,1174,26749,13
2022/4/26,Yamanashi,200,1147,26872,12
2022/4/27,Yamanashi,153,1160,27046,14
2022/4/28,Yamanashi,133,1210,27155,13
2022/4/29,Yamanashi,136,1210,27155,13
2022/4/30,Yamanashi,69,1210,27155,13
2022/5/1,Yamanashi,117,1210,27155,13
2022/5/2,Yamanashi,80,983,27809,5
2022/5/3,Yamanashi,159,983,27809,5
2022/5/4,Yamanashi,111,983,27809,5
2022/5/5,Yamanashi,97,983,27809,5
2022/5/6,Yamanashi,84,845,28389,4
2022/5/7,Yamanashi,183,845,28389,4
2022/5/8,Yamanashi,143,845,28389,4
2022/5/9,Yamanashi,109,915,28731,3
2022/5/10,Yamanashi,156,936,28824,4
2022/5/11,Yamanashi,170,969,28942,4
2022/5/12,Yamanashi,137,1012,29057,4
2022/5/13,Yamanashi,141,1007,29195,4
2022/5/14,Yamanashi,147,1007,29195,4
2022/5/15,Yamanashi,110,1007,29195,4
2022/5/16,Yamanashi,81,1007,29580,3
2022/5/17,Yamanashi,165,957,29711,8
2022/5/18,Yamanashi,135,968,29856,9
2022/5/19,Yamanashi,114,960,29998,9
2022/5/20,Yamanashi,112,933,30132,6
2022/5/21,Yamanashi,97,933,30132,6
2022/5/22,Yamanashi,98,933,30132,6
2022/5/23,Yamanashi,109,901,30486,8
2022/5/24,Yamanashi,171,846,30621,7
2022/5/25,Yamanashi,180,896,30742,6
2022/5/26,Yamanashi,121,944,30867,7
2022/5/27,Yamanashi,159,973,30987,6
2022/5/28,Yamanashi,151,973,30987,6
2022/5/29,Yamanashi,97,973,30987,6
2022/5/30,Yamanashi,69,1030,31322,5
2022/5/31,Yamanashi,166,967,31449,4
2022/6/1,Yamanashi,106,998,31564,3
2022/6/2,Yamanashi,145,1006,31693,3
2022/6/3,Yamanashi,85,971,31846,3
2022/6/4,Yamanashi,78,971,31846,3
2022/6/5,Yamanashi,58,971,31846,3
2022/6/6,Yamanashi,41,753,32281,3
2022/6/7,Yamanashi,83,692,32382,1
2022/6/8,Yamanashi,81,675,32488,1
2022/6/9,Yamanashi,75,630,32601,1
2022/6/10,Yamanashi,78,603,32709,1
2022/6/11,Yamanashi,68,603,32709,1
2022/6/12,Yamanashi,55,603,32709,1
2022/6/13,Yamanashi,27,530,32971,3
2022/6/14,Yamanashi,83,488,33045,3
2022/6/15,Yamanashi,55,495,33123,3
2022/6/16,Yamanashi,64,474,33195,3
2022/6/17,Yamanashi,55,462,33266,2
2022/6/18,Yamanashi,66,462,33266,2
2022/6/19,Yamanashi,37,462,33266,2
2022/6/20,Yamanashi,20,436,33457,5
2022/6/21,Yamanashi,49,391,33522,5
2022/6/22,Yamanashi,65,383,33576,6
2022/6/23,Yamanashi,59,387,33636,5
2022/6/24,Yamanashi,46,385,33694,5
2022/6/25,Yamanashi,83,385,33694,5
2022/6/26,Yamanashi,31,385,33694,5
2022/6/27,Yamanashi,27,391,33843,3
2022/6/28,Yamanashi,61,373,33892,3
2022/6/29,Yamanashi,83,386,33937,2
2022/6/30,Yamanashi,53,427,33977,3
2022/7/1,Yamanashi,60,425,34039,3
2022/7/2,Yamanashi,66,425,34039,3
2022/7/3,Yamanashi,96,425,34039,3
2022/7/4,Yamanashi,35,493,34195,5
2022/7/5,Yamanashi,171,466,34257,5
2022/7/6,Yamanashi,172,595,34299,5
2022/7/7,Yamanashi,214,718,34348,5
2022/7/8,Yamanashi,183,854,34428,7
2022/7/9,Yamanashi,227,854,34428,7
2022/7/10,Yamanashi,172,854,34428,7
2022/7/11,Yamanashi,106,1257,34606,6
2022/7/12,Yamanashi,411,1272,34697,6
2022/7/13,Yamanashi,350,1567,34811,4
2022/7/14,Yamanashi,396,1796,34934,6
2022/7/15,Yamanashi,413,2006,35124,10
2022/7/16,Yamanashi,481,2006,35124,10
2022/7/17,Yamanashi,385,2006,35124,10
2022/7/18,Yamanashi,304,2006,35124,10
2022/7/19,Yamanashi,261,2818,35907,24
2022/7/20,Yamanashi,1015,2862,36122,22
2022/7/21,Yamanashi,1028,3581,36417,21
2022/7/22,Yamanashi,929,4250,36772,18
2022/7/23,Yamanashi,940,4250,36772,18
2022/7/24,Yamanashi,741,4250,36772,18
2022/7/25,Yamanashi,501,5552,38094,34
2022/7/26,Yamanashi,1007,5596,38547,31
2022/7/27,Yamanashi,1294,6101,39056,39
2022/7/28,Yamanashi,956,6806,39652,49
2022/7/29,Yamanashi,943,7175,40237,50
2022/7/30,Yamanashi,1044,7175,40237,50
2022/7/31,Yamanashi,879,7175,40237,50
2022/8/1,Yamanashi,525,7489,42825,88
2022/8/2,Yamanashi,1055,7135,43702,89
2022/8/3,Yamanashi,1436,7017,44852,66
2022/8/4,Yamanashi,1581,7546,45755,63
2022/8/5,Yamanashi,1404,8092,46789,63
2022/8/6,Yamanashi,1142,8092,46789,63
2022/8/7,Yamanashi,1259,8092,46789,63
2022/8/8,Yamanashi,649,9121,49578,80
2022/8/9,Yamanashi,1105,8766,50578,79
2022/8/10,Yamanashi,1569,8809,51633,77
2022/8/11,Yamanashi,1359,8809,51633,77
2022/8/12,Yamanashi,730,9207,54163,81
2022/8/13,Yamanashi,1175,9207,54163,81
2022/8/14,Yamanashi,1072,9207,54163,81
2022/8/15,Yamanashi,781,8619,57719,75
2022/8/16,Yamanashi,1034,8301,58817,77
2022/8/17,Yamanashi,1595,8232,59914,72
2022/8/18,Yamanashi,1662,8732,61006,69
2022/8/19,Yamanashi,1517,9275,62124,73
2022/8/20,Yamanashi,1437,9275,62124,73
2022/8/21,Yamanashi,1325,9275,62124,73
2022/8/22,Yamanashi,649,9923,65700,24
2022/8/23,Yamanashi,1199,9537,66735,27
2022/8/24,Yamanashi,1406,9610,67850,20
2022/8/25,Yamanashi,1226,9753,69127,36
2022/8/26,Yamanashi,1010,9637,70459,29
2022/8/27,Yamanashi,1024,9637,70459,29
2022/8/28,Yamanashi,803,9637,70459,29
2022/8/29,Yamanashi,283,8491,74431,27
2022/8/30,Yamanashi,1085,7560,75644,26
2022/8/31,Yamanashi,950,7448,76835,21
2022/9/1,Yamanashi,729,7419,77807,18
2022/9/2,Yamanashi,613,7048,78900,15
2022/9/3,Yamanashi,604,7048,78900,15
2022/9/4,Yamanashi,477,7048,78900,15
2022/9/5,Yamanashi,238,5530,82108,12
2022/9/6,Yamanashi,687,4959,82918,17
2022/9/7,Yamanashi,552,4888,83673,19
2022/9/8,Yamanashi,509,4636,84476,21
2022/9/9,Yamanashi,441,4347,85276,24
2022/9/10,Yamanashi,429,4347,85276,24
2022/9/11,Yamanashi,356,4347,85276,24
2022/9/12,Yamanashi,154,3639,87199,16
2022/9/13,Yamanashi,615,3293,87700,17
2022/9/14,Yamanashi,468,3407,88194,12
2022/9/15,Yamanashi,365,3444,88628,16
2022/9/16,Yamanashi,315,3293,89143,15
2022/9/17,Yamanashi,274,3293,89143,15
2022/9/18,Yamanashi,232,3293,89143,15
2022/9/19,Yamanashi,109,3293,89143,15
2022/9/20,Yamanashi,107,2352,91005,9
2022/9/21,Yamanashi,416,2101,91360,8
2022/9/22,Yamanashi,327,2117,91756,7
2022/9/23,Yamanashi,264,2117,91756,7
2022/9/24,Yamanashi,109,2117,91756,7
2022/9/25,Yamanashi,339,2117,91756,7
2022/9/26,Yamanashi,119,1236,93672,4
2022/9/27,Yamanashi,213,1236,93672,209
2022/9/28,Yamanashi,249,1227,93672,467
2022/9/29,Yamanashi,201,1226,93672,669
2022/9/30,Yamanashi,240,1222,93672,913
2022/10/1,Yamanashi,171,1229,93672,1077
2022/10/2,Yamanashi,153,1234,93672,1225
2022/10/3,Yamanashi,56,1228,93672,1286
2022/10/4,Yamanashi,226,1231,93672,1509
2022/10/5,Yamanashi,180,1218,93672,1702
2022/10/6,Yamanashi,205,1215,93672,1908
2022/10/7,Yamanashi,167,1218,93672,2072
2020/1/16,Nagano,0,,,
2020/1/17,Nagano,0,,,
2020/1/18,Nagano,0,,,
2020/1/19,Nagano,0,,,
2020/1/20,Nagano,0,,,
2020/1/21,Nagano,0,,,
2020/1/22,Nagano,0,,,
2020/1/23,Nagano,0,,,
2020/1/24,Nagano,0,,,
2020/1/25,Nagano,0,,,
2020/1/26,Nagano,0,,,
2020/1/27,Nagano,0,,,
2020/1/28,Nagano,0,,,
2020/1/29,Nagano,0,,,
2020/1/30,Nagano,0,,,
2020/1/31,Nagano,0,,,
2020/2/1,Nagano,0,,,
2020/2/2,Nagano,0,,,
2020/2/3,Nagano,0,,,
2020/2/4,Nagano,0,,,
2020/2/5,Nagano,0,,,
2020/2/6,Nagano,0,,,
2020/2/7,Nagano,0,,,
2020/2/8,Nagano,0,,,
2020/2/9,Nagano,0,,,
2020/2/10,Nagano,0,,,
2020/2/11,Nagano,0,,,
2020/2/12,Nagano,0,,,
2020/2/13,Nagano,0,,,
2020/2/14,Nagano,0,,,
2020/2/15,Nagano,0,,,
2020/2/16,Nagano,0,,,
2020/2/17,Nagano,0,,,
2020/2/18,Nagano,0,,,
2020/2/19,Nagano,0,,,
2020/2/20,Nagano,0,,,
2020/2/21,Nagano,0,,,
2020/2/22,Nagano,0,,,
2020/2/23,Nagano,0,,,
2020/2/24,Nagano,0,,,
2020/2/25,Nagano,1,,,
2020/2/26,Nagano,1,,,
2020/2/27,Nagano,0,,,
2020/2/28,Nagano,0,,,
2020/2/29,Nagano,0,,,
2020/3/1,Nagano,0,,,
2020/3/2,Nagano,0,,,
2020/3/3,Nagano,0,,,
2020/3/4,Nagano,0,,,
2020/3/5,Nagano,0,,,
2020/3/6,Nagano,1,,,
2020/3/7,Nagano,0,,,
2020/3/8,Nagano,0,,,
2020/3/9,Nagano,0,,,
2020/3/10,Nagano,0,,,
2020/3/11,Nagano,0,,,
2020/3/12,Nagano,0,,,
2020/3/13,Nagano,0,,,
2020/3/14,Nagano,1,,,
2020/3/15,Nagano,0,,,
2020/3/16,Nagano,0,,,
2020/3/17,Nagano,0,,,
2020/3/18,Nagano,0,,,
2020/3/19,Nagano,0,,,
2020/3/20,Nagano,0,,,
2020/3/21,Nagano,0,,,
2020/3/22,Nagano,0,,,
2020/3/23,Nagano,0,,,
2020/3/24,Nagano,1,,,
2020/3/25,Nagano,0,,,
2020/3/26,Nagano,0,,,
2020/3/27,Nagano,1,,,
2020/3/28,Nagano,0,,,
2020/3/29,Nagano,2,,,
2020/3/30,Nagano,0,,,
2020/3/31,Nagano,0,,,
2020/4/1,Nagano,0,,,
2020/4/2,Nagano,0,,,
2020/4/3,Nagano,1,,,
2020/4/4,Nagano,1,,,
2020/4/5,Nagano,1,,,
2020/4/6,Nagano,2,,,
2020/4/7,Nagano,0,,,
2020/4/8,Nagano,5,,,
2020/4/9,Nagano,2,,,
2020/4/10,Nagano,6,,,
2020/4/11,Nagano,1,,,
2020/4/12,Nagano,1,,,
2020/4/13,Nagano,7,,,
2020/4/14,Nagano,1,,,
2020/4/15,Nagano,2,,,
2020/4/16,Nagano,6,,,
2020/4/17,Nagano,2,,,
2020/4/18,Nagano,0,,,
2020/4/19,Nagano,5,,,
2020/4/20,Nagano,1,,,
2020/4/21,Nagano,2,,,
2020/4/22,Nagano,2,,,
2020/4/23,Nagano,3,,,
2020/4/24,Nagano,4,,,
2020/4/25,Nagano,2,,,
2020/4/26,Nagano,0,,,
2020/4/27,Nagano,1,,,
2020/4/28,Nagano,1,,,
2020/4/29,Nagano,0,,,
2020/4/30,Nagano,0,,,
2020/5/1,Nagano,0,,,
2020/5/2,Nagano,4,,,
2020/5/3,Nagano,0,,,
2020/5/4,Nagano,2,,,
2020/5/5,Nagano,0,,,
2020/5/6,Nagano,1,,,
2020/5/7,Nagano,0,,,
2020/5/8,Nagano,1,,,
2020/5/9,Nagano,1,37,37,0
2020/5/10,Nagano,0,37,37,0
2020/5/11,Nagano,0,27,48,0
2020/5/12,Nagano,1,25,50,0
2020/5/13,Nagano,0,25,51,0
2020/5/14,Nagano,0,25,51,0
2020/5/15,Nagano,0,24,52,0
2020/5/16,Nagano,0,24,52,0
2020/5/17,Nagano,0,24,52,0
2020/5/18,Nagano,0,22,54,0
2020/5/19,Nagano,0,21,55,0
2020/5/20,Nagano,0,21,55,0
2020/5/21,Nagano,0,17,59,0
2020/5/22,Nagano,0,16,60,0
2020/5/23,Nagano,0,16,60,0
2020/5/24,Nagano,0,16,60,0
2020/5/25,Nagano,0,12,64,0
2020/5/26,Nagano,0,11,65,0
2020/5/27,Nagano,0,11,65,0
2020/5/28,Nagano,0,10,66,0
2020/5/29,Nagano,0,9,67,0
2020/5/30,Nagano,0,7,69,0
2020/5/31,Nagano,0,7,69,0
2020/6/1,Nagano,0,7,69,0
2020/6/2,Nagano,0,5,71,0
2020/6/3,Nagano,0,5,71,0
2020/6/4,Nagano,0,5,71,0
2020/6/5,Nagano,0,5,71,0
2020/6/6,Nagano,0,5,71,0
2020/6/7,Nagano,0,5,71,0
2020/6/8,Nagano,0,5,71,0
